date,ip,attack_type,threat_theme,threat_level,is_malicious,abuseip_score,usage_type,abuseip_categories,abuseip_distinct_users,abuseip_last_reported,country,isp,infra_owner
2026-04-22,34.155.98.32,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,14,1,2026-02-15T07:34:12+00:00,France,Google LLC,Google Cloud (europe-west9)
2025-07-21,107.191.58.76,exploit_delivery,cloud_services,4,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-07-22T21:30:55+00:00,United States,Choopa,"Vultr Holdings, LLC"
2026-04-22,1.0.149.86,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2021-09-16T16:21:52+00:00,Thailand,TOT Public Company Limited,TOT Public Company Limited
2025-08-29,146.70.79.68,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Hong Kong,M247 Europe Infra,M247 Ltd HONG KONG
2026-04-22,119.147.182.128,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2024-01-06T15:21:06+00:00,China,Chinanet,AWS CloudFront (GLOBAL)
2026-04-22,34.96.162.48,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,"19,21",1,2026-01-24T22:21:27+00:00,Hong Kong,Google LLC,Google Cloud (asia-east2)
2026-04-22,13.248.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Japan,"Amazon.com, Inc.",Amazon Technologies Inc. (ap-northeast-3)
2025-08-29,89.41.26.142,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2023-08-31T11:02:14+00:00,United States,M247 Europe SRL,M247 LTD
2026-04-22,111.13.171.128,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,China,China Mobile communications corporation,AWS CloudFront (GLOBAL)
2026-04-22,20.96.117.19,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Microsoft Corporation,Microsoft Azure Cloud (eastus2)
2025-08-29,144.172.76.213,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,RouterHosting LLC,FranTech Solutions
2026-04-22,1.0.154.43,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2024-05-21T03:45:47+00:00,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,104.255.61.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Malaysia,"Amazon.com, Inc.",Amazon Technologies Inc
2026-04-22,76.21.193.236,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United States,"Comcast Cable Communications, LLC","Comcast Cable Communications, LLC"
2025-08-29,146.70.79.78,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-11-13T20:14:49+00:00,Hong Kong,M247 Europe Infra,M247 Ltd HONG KONG
2026-04-22,104.255.56.56,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,"Amazon.com, Inc.",Amazon Technologies Inc. (us-east-1)
2026-04-22,78.31.96.3,none,verified_service,0,0,0,Fixed Line ISP,21,1,2026-03-13T11:28:34+00:00,Russia,TverLine Ltd.,TverLine Ltd
2026-04-22,88.116.39.118,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Austria,A1 Telekom Austria AG - Business Customer,HIGHWAY194
2026-04-22,104.146.128.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Ireland,Microsoft Corporation,Microsoft Corporation
2026-04-22,184.179.52.195,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United States,DCM Cable Inc.,Cox Communications Inc.
2026-04-22,1.0.136.43,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,51.142.48.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United Kingdom,Microsoft Corporation,Microsoft Azure Cloud (ukwest)
2026-04-22,120.52.22.96,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,China,China Unicom IP network,AWS CloudFront (GLOBAL)
2026-04-22,1.0.148.82,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2021-08-10T12:02:27+00:00,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,218.255.18.2,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-08-20T00:30:09+00:00,Hong Kong,HKBN Enterprise Solutions HK Limited,HKBNES
2026-04-22,98.33.223.138,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United States,"Comcast Cable Communications, LLC","Comcast Cable Communications, LLC"
2026-04-22,102.133.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,South Africa,Microsoft Corporation,Microsoft Azure Cloud (southafricawest)
2026-04-22,173.245.48.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2024-11-27T13:01:06+00:00,Canada,Cloudflare,"Cloudflare, Inc."
2026-04-22,193.19.65.199,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Norway,ITERA,Itera Norge
2026-04-22,51.77.129.112,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,France,OVH SAS,OVH
2026-04-22,1.0.138.73,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,104.47.208.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Microsoft Corporation,Microsoft Azure Cloud (southcentralus)
2026-04-22,1.163.87.146,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Taiwan,"Chunghwa Telecom Co., Ltd.",Chunghwa Telecom Co. Ltd.
2026-04-22,45.7.120.180,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2025-05-06T06:04:04+00:00,Brazil,JRF Segurança Eletrônica LTDA ME,Giga Telecom LTDA ME
2026-04-22,181.78.104.188,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2023-04-28T15:22:30+00:00,Guatemala,UFINET Guatemala S. A,UFINET Guatemala S. A
2026-04-22,78.92.231.44,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2022-02-17T15:01:53+00:00,Hungary,Szatmarnet,Unknown
2026-04-22,1.0.147.71,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,38.10.246.202,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Brazil,Cogent Communications,Pacto Telecom LTDA
2026-04-22,13.105.116.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Microsoft Corporation,Microsoft Corporation
2026-04-22,103.255.140.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,China,"Microsoft Mobile Alliance Internet Services Co., Ltd","Microsoft Mobile Alliance  Co., Ltd"
2026-04-22,104.46.64.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Ireland,Microsoft Corporation,Microsoft Azure Cloud (northeurope)
2026-04-22,197.234.240.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2024-11-28T03:47:29+00:00,South Africa,"Cloudflare, Inc.",Cloudflare WARP
2026-04-22,1.178.88.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,India,"Amazon.com, Inc.",AWS EC2 (ap-south-1)
2026-04-22,34.118.254.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Belgium,Google LLC,Google Cloud (europe-west1)
2026-04-22,132.245.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Canada,Microsoft Corporation,Microsoft Corp
2026-04-22,104.209.128.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Microsoft Corporation,Microsoft Azure Cloud (eastus2)
2026-04-22,8.26.56.157,none,verified_service,0,0,0,Content Delivery Network,No_Reports,0,Never_Reported,United States,Flexential Corp,"DNS.com, LLC"
2026-04-22,202.155.236.99,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Hong Kong,HKBN Enterprise Solutions HK Limited,HKBN Enterprise Solutions HK Limited
2026-04-22,13.106.54.3,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Microsoft Corporation,Microsoft Azure Action Group (southcentralus)
2025-08-29,45.146.120.213,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Think Huge Ltd,TH NY
2026-04-22,1.0.151.188,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,13.107.42.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Canada,Microsoft Corporation,Microsoft Corporation
2026-04-22,1.0.150.52,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-02-19,193.23.199.88,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,"10,3,21,7",1,2026-02-19T15:19:51+00:00,Germany,Kyonix Networks Limited,Kyonix Hosting Network
2026-04-22,104.47.224.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Microsoft Corporation,Microsoft Azure Cloud (westcentralus)
2025-10-29,23.27.20.143,ransomware,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-06-19T21:30:26+00:00,United Kingdom,Ace Data Centers II,Evoxt
2026-04-22,23.227.169.6,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,"HIVELOCITY, Inc.","HIVELOCITY, Inc."
2025-08-29,74.48.78.116,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-04-07T07:45:46+00:00,United States,Multacom Corporation,TELUS Communications Inc
2026-04-22,1.0.133.95,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2022-01-10T06:28:09+00:00,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,1.0.136.238,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,50.207.72.233,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United States,"Comcast Cable Communications, LLC","Comcast Cable Communications, LLC"
2025-08-29,142.171.227.16,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-05-08T17:12:55+00:00,United States,Multacom Corporation,TELUS Communications Inc
2026-04-22,194.186.44.69,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Russia,SOVAM,Unknown
2026-04-22,75.2.0.0,none,verified_service,0,0,0,Content Delivery Network,No_Reports,0,2023-06-17T06:35:49+00:00,United States,"Amazon.com, Inc.",AWS Global Accelerator (GLOBAL)
2026-04-22,102.133.240.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,South Africa,Microsoft Corporation,Microsoft Azure Cloud (southafricanorth)
2026-04-22,13.107.18.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Canada,Microsoft Corporation,Microsoft Corporation
2026-04-22,58.142.61.77,none,verified_service,0,0,0,Commercial,No_Reports,0,Never_Reported,South Korea,DLIVE,DLIVE Jungrang Cable TV
2026-04-22,1.0.149.215,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2025-05-21T01:09:32+00:00,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,66.249.66.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Google LLC,Google LLC
2026-04-22,120.253.241.160,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2024-01-06T14:06:29+00:00,China,China Mobile communications corporation,AWS CloudFront (GLOBAL)
2026-04-22,1.0.154.78,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,202.91.86.166,none,verified_service,0,0,0,Commercial,No_Reports,0,Never_Reported,India,Swift-Online,SwiftMail Communications Limited
2026-04-22,13.104.248.64,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Microsoft Corporation,Microsoft Azure Data Factory - Data Factory Management (southcentralus)
2026-04-22,119.204.230.60,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,South Korea,Korea Telecom,Chungbukbonbujang
2026-04-22,13.162.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,India,"Amazon.com, Inc.",AWS EC2 (ap-south-1)
2026-04-22,104.46.160.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Australia,Microsoft Corporation,Microsoft Azure Resource Manager (australiasoutheast)
2026-04-22,104.210.32.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Microsoft Corporation,Microsoft Azure Cloud (westus)
2025-08-29,146.70.24.144,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2021-07-06T11:13:20+00:00,United States,M247 Europe SRL,M247 LTD
2026-04-22,79.138.237.166,none,verified_service,0,0,0,Mobile ISP,No_Reports,0,Never_Reported,Sweden,Hi3G Access AB,Hi3G Access AB
2026-04-22,1.10.143.164,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2023-09-28T21:15:33+00:00,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-02-19,185.208.159.245,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-09-26T03:04:07+00:00,United States,Global-Data System IT Corporation,Global-Data System IT Corporation
2026-04-22,1.174.131.99,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Taiwan,"Chunghwa Telecom Co., Ltd.",Chunghwa Telecom Co. Ltd.
2026-04-22,13.105.60.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Microsoft Corporation,Microsoft Azure Cloud (southcentralus)
2026-04-22,157.245.14.210,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,"DigitalOcean, LLC","DigitalOcean, LLC"
2026-04-22,103.112.169.88,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United States,UBTANET,Providence City
2026-04-22,190.93.240.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Costa Rica,"Cloudflare, Inc.",CloudFlare Latin America S.R.L
2026-02-20,94.242.52.115,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Russia,SIA VEESP,SIA VEESP
2025-08-29,45.61.134.22,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,RouterHosting LLC,RouterHosting LLC
2026-04-22,104.47.218.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Ireland,Microsoft Corporation,Microsoft Azure Cloud (northeurope)
2026-04-22,79.100.19.180,none,verified_service,0,0,0,Mobile ISP,No_Reports,0,2024-05-29T12:56:52+00:00,Bulgaria,BTC-BROADBAND,Bulgarian Telecommunications Company Plc.
2026-04-22,93.157.135.154,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Czechia,HelaPC s.r.o.,HelaPC s.r.o.
2026-02-20,103.163.219.252,unknown_attack,general_threat,3,1,0,Commercial,No_Reports,0,Never_Reported,Vietnam,LAM A Architecture Construction Company Limited,LAMA
2026-04-22,186.209.183.79,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Brazil,Nardi & Cano Ltda,Nardi & Cano Ltda
2026-04-22,1.178.172.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United Kingdom,"Amazon.com, Inc.",AWS Global Accelerator (GLOBAL)
2026-04-22,104.248.170.233,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United Kingdom,"DigitalOcean, LLC","DigitalOcean, LLC"
2026-04-22,77.237.15.235,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Poland,Toya sp. z o.o.,Toya:net
2026-04-22,1.0.138.130,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2024-01-18T05:04:43+00:00,Thailand,TOT Public Company Limited,TOT Public Company Limited
2025-08-29,45.61.134.223,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,RouterHosting LLC,RouterHosting LLC
2026-04-22,34.175.160.64,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2024-10-08T04:18:25+00:00,Spain,Google LLC,Google Cloud (europe-southwest1)
2025-08-29,193.56.255.209,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Singapore,M247 Europe SRL,M247 LTD
2026-04-22,104.208.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Microsoft Corporation,Microsoft Azure Cloud (centralus)
2026-04-22,1.0.146.111,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2025-02-13T03:48:35+00:00,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-02-20,103.83.87.178,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Türkiye,"Fiba Cloud Operation Company, LLC","White Label Services, LLC"
2026-04-22,13.107.38.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Canada,Microsoft Corporation,Microsoft Corporation
2025-07-23,131.226.2.6,espionage,general_threat,4,1,27,Data Center/Web Hosting/Transit,"18,22,14",6,2026-04-03T20:34:39+00:00,United States,Webhosting Holdings LLC,"Dwarven Holdings, LLC"
2026-04-22,13.105.114.96,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Microsoft Corporation,Microsoft Azure Cloud (eastus2euap)
2026-04-22,52.238.78.88,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Microsoft Corporation,Microsoft Corporation
2026-04-22,118.163.119.20,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Taiwan,"Chunghwa Telecom Co., Ltd.",Chunghwa Telecom Co. Ltd.
2026-04-22,1.0.141.52,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,TOT Public Company Limited,TOT Public Company Limited
2025-08-29,104.194.153.181,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Singapore,RouterHosting LLC,FranTech Solutions
2025-08-29,193.56.255.210,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2022-06-04T10:40:32+00:00,Singapore,M247 Europe SRL,M247 LTD
2026-04-22,119.147.182.0,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2022-09-05T18:50:19+00:00,China,Chinanet,AWS CloudFront (GLOBAL)
2026-02-18,45.32.122.93,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,"14,15,18,20,22",12,2026-02-02T04:12:03+00:00,Singapore,The Constant Company,"Vultr Holdings, LLC"
2026-04-22,1.179.2.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,"Amazon.com, Inc.",Amazon Technologies Inc. (us-east-2)
2026-02-18,140.82.18.134,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,The Constant Company,"Vultr Holdings, LLC"
2026-04-22,81.255.23.62,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,France,Orange S.A.,Normandie Incubation
2026-04-22,111.13.185.32,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,China,China Mobile communications corporation,AWS CloudFront (GLOBAL)
2025-12-08,178.20.41.242,phishing,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Russia,Hosting technology LTD,Hosting technology LTD
2026-04-22,180.42.84.217,none,verified_service,0,0,0,Mobile ISP,No_Reports,0,Never_Reported,Japan,NTT Communications Corporation,NTT Communications Corporation
2026-04-22,120.57.115.173,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,India,Mahanagar Telephone Nigam Limited,MTNL Delhi
2026-04-22,1.0.156.203,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,92.175.250.254,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,France,Orange S.A.,Dagard
2026-04-22,104.255.59.118,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,South Korea,"Amazon.com, Inc.",Amazon Technologies Inc. (ap-northeast-2)
2026-04-22,1.0.138.14,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,104.209.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Microsoft Corporation,Microsoft Azure Cloud (westus)
2026-04-22,66.249.67.64,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Google LLC,Google LLC
2026-04-22,27.7.214.126,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,India,Hathway IP over Cable Internet Access,Hathway Cable and Datacom Limited
2026-04-22,120.253.245.128,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2024-01-06T15:21:49+00:00,China,China Mobile communications corporation,AWS CloudFront (GLOBAL)
2026-04-22,13.105.16.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Hong Kong,Microsoft Corporation,Microsoft Azure Cloud (eastasia)
2026-04-22,184.187.147.206,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United States,Cox Communications Inc.,Cox Communications
2026-04-22,1.0.155.52,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,1.0.145.177,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,13.107.6.192,none,verified_service,0,0,5,Data Center/Web Hosting/Transit,14,1,2026-04-22T18:58:41+00:00,United States,Microsoft Corporation,Microsoft Corporation
2026-04-22,13.107.22.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Microsoft Corporation,Microsoft Corporation
2026-04-22,104.255.57.98,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Mexico,"Amazon.com, Inc.",Amazon Technologies Inc
2026-04-22,52.244.37.168,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Microsoft Corporation,Microsoft Corporation
2026-04-22,34.22.85.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2023-05-10T01:14:34+00:00,South Korea,Google LLC,Google Cloud (asia-northeast3)
2026-04-22,34.65.242.112,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-10-16T13:35:16+00:00,Switzerland,Google LLC,Google Cloud (europe-west6)
2026-04-22,92.173.152.190,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,France,Orange S.A.,Ceva Freight Management France
2025-07-21,162.159.140.229,exploit_delivery,cloud_services,4,1,0,Content Delivery Network,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23",8,2026-04-22T06:15:39+00:00,Canada,"Cloudflare, Inc.","Cloudflare, Inc."
2026-04-22,1.0.147.42,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2025-04-04T17:45:43+00:00,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,1.0.145.233,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,104.16.0.0,none,verified_service,0,0,0,Content Delivery Network,"18,19,21",1,2026-02-09T15:14:19+00:00,Canada,"Cloudflare, Inc.","Cloudflare, Inc."
2026-04-22,203.123.186.116,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,India,Pacific Internet India Pvt. Ltd.,Pacific Internet India Pvt. Ltd.
2026-04-22,104.255.59.88,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Australia,"Amazon.com, Inc.",Amazon Technologies Inc. (ap-southeast-2)
2026-04-22,102.37.192.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,South Africa,Microsoft Corporation,Microsoft Azure Cloud (southafricanorth)
2026-04-22,1.0.155.160,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,89.137.197.21,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Romania,UPC Romania Srl,Unknown
2026-04-22,104.153.112.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Amazon.com,Amazon Technologies Inc. (us-east-1)
2026-04-22,200.37.200.69,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Peru,Telefonica del Peru S.A.A.,Zotac Tacna
2026-04-22,120.253.240.192,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2024-01-06T15:21:12+00:00,China,China Mobile communications corporation,AWS CloudFront (GLOBAL)
2026-04-22,13.104.253.48,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Microsoft Corporation,Microsoft Azure Data Factory - Data Factory Management (westus3)
2026-04-22,1.0.148.19,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,104.214.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Microsoft Corporation,Microsoft Azure Cloud (southcentralus)
2026-04-22,139.134.5.51,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Australia,Telstra Limited,Telstra Corporation
2026-04-22,1.0.145.186,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,86.139.173.50,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United Kingdom,BT Public Internet Service,Unknown
2026-04-22,13.107.254.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Microsoft Corporation,Microsoft Corporation
